"ああ","aa","adv","like that","ああいう服が着たいなあ","I wish I could wear something like that"
"逃げる","nigeru","v","run away, escape","犯人はお金を持って逃げた","The criminals escaped with the money"
"次第","shidai","adv","depend on; as soon as n order","結論が出次第ご連絡します","We will contact you as soon as a conclusion is reached"
"楽","raku","na-adj","comfort, ease, comfortable","想像していたような楽な仕事ではなかった","It wasn’t as easy a job as I expected"
"やがて","yagate","adv","soon, before long, after all","やがて雨が降り始めました","Soon, it began to rain"
"かつて","katsute","adv","once, before, ever, former","この町はかつてこの国の首都だった","This town was once the capital of the country"
"ごみ","gomi","n","rubbish, garbage, trash","ごみはごみ箱に捨ててください","Please put the garbage in the trash can"
"警察","keisatsu","n","police","警察はまだ犯人を見つけられていない","The police still can’t find the criminal"
"兄","ani","n","elder brother","私には兄が二人います","I have two older brothers"
"くれる","kureru","v","give","これは祖父がくれた時計です","This is the watch my grandfather gave me"
"代わり","kawari","n","substitute, replacement, alternative","肉の代わりに豆腐を使うこともできます","You can use tofu instead of meat"
"外国","gaikoku","n","foreign country","祖母は外国に行ったことがない","My grandmother has never been to a foreign country"
"細かい","komakai","i-adj","small, fine; trivial; sensitive","まずは玉ねぎを細かく切ってください","First of all, chop an onion finely"
"静か","shizuka","na-adj","quiet, silent","もう少し静かにしてくれませんか","Would you mind being a little more quiet?"
"腰","koshi","n","back, lower back, waist, hip","腰をひねって左足を上げて","Twist your waist and raise your left leg"
"開催（する）","kaisai(suru)","n","holding, opening v hold, open","多くの日本の学校は十月に運動会を開催する","Many schools in Japan hold athletic meetings in October"
"瞬間","shunkan","adv",", n moment, instant, second","彼女は私を見た瞬間ほほえんだ","The moment she saw me, she smiled"
"近付く","chikazuku","v","approach, get closer to","今まさに春が近付いてきている","Now that spring is approaching"
"暗い","kurai","i-adj","dark; depressed","母はまだ暗いうちに起きる","My mother gets up while it’s still dark"
"届く","todoku","v","reach, arrive","荷物は時間通りに届いた","The package has arrived on time"
"窓","mado","n","window","泥棒は窓を割って侵入した","The thief broke in through a window"
"ストレス","sutoresu","n","stress","どうやってストレスを解消していますか","How do you reduce your stress?"
"伸ばす","nobasu","v","extend, lengthen; postpone","教師たちは生徒の個性を伸ばそうと努力している","The teachers are trying to develop more individuality in their pupils"
"ドア","doa","n","door","ドアを閉めて鍵をかけた","I closed the door and locked it"
"森","mori","n","forest, woods, grove","子どもの頃よく森へ出かけてちょうを捕っていた","When I was a kid, I used to go into the woods and collect butterflies"
"目標","mokuhyou","n","goal, objective, target","毎年正月にその年の目標を決める","I set my goals for the year at New Year every year"
"本来","honrai","adv",", n originally, essentially, by nature, proper","この絵本は本来子供向けに書かれた","This picture book was originally written for children"
"重い","omoi","i-adj","heavy, important","重いスーツケースを持って空港へ行く","I went to the airport with a heavy suitcase"
"変更（する）","henkou(suru)","n","change, modification, revision v change, revise","もし予定に変更があればできるだけ早く知らせてください","If your plans change, please notify us as soon as possible"
"感謝（する）","kansha(suru)","n","gratitude, appreciation v thank, be grateful","アドバイスをいただき感謝しています","I really appreciate your advice"
"腕","ude","n","arm; skill, ability","彼は腕を組んで考えていた","He was thinking with his arms folded"
"手術（する）","shujutsu(suru)","n","surgery, operation v operate","祖父は手術を受けるために入院した","My grandfather went to the hospital for an operation"
"当たり前","atarimae","na-adj","natural, usual, common, ordinary","これは日本では当たり前のことだ","This is something natural in Japan"
"時点","jiten","n","point in time, as of","今年三月の時点でこれが世界で最も高い建物です","As of this March, this is the tallest building in the world"
"一日","tsuitachi","n","first (date)","来月の一日から駅でたばこを吸うことは禁止されます","From the first of next month, it will be illegal to smoke in stations"
"馬鹿","baka","na-adj","foolish n fool","彼を信じるなんて、私はなんて馬鹿なんだ","How foolish I am to believe him"
"忙しい","isogashii","i-adj","busy, occupied","彼はどんなに忙しくても自分でご飯を作る","No matter how busy he is, he always cooks for himself"
"おく","oku","v","at; in; on","この会場において国際会議が行われる","The international conference will be held in this hall"
"愛する","aisuru","v","love, care","愛する人をなくすのはとてもつらい経験だ","Losing loved ones is a very hard experience"
"遠い","tooi","i-adj","far, distant","私の職場は駅から遠い","My office is a long way from the station"
"苦労（する）","kurou(suru)","n","hardship, difficulty, trouble v have trouble, have a hard time","仕事に復帰するのに苦労した","I had trouble getting back to work"
